name,att1,att2,att3,att4,att5,att6,is_train,target,prediction
170,1.0,0.0,0.0,135.7388614,1.27993452,1949.63177272,1,0,
670,0.0,4.0,2.0,184.6248614,1.75169753,9678.07913142,1,3,
1988,1.0,1.0,1.0,135.6488614,1.46206249,3736.66291173,1,9,
1498,0.0,2.0,0.0,165.0568614,1.81516331,7636.31545129,1,7,
72,1.0,0.0,0.0,124.9968614,1.21806978,1692.16793702,1,0,
926,0.0,2.0,0.0,144.9028614,1.55388539,5890.61383193,1,4,
272,0.0,2.0,0.0,145.0588614,1.28950965,3239.71503843,1,1,
879,0.0,3.0,1.0,165.6788614,1.74909365,6871.44036713,1,4,
1971,1.0,1.0,1.0,128.3548614,1.33194156,2880.56601621,1,9,
78,1.0,0.0,0.0,132.6788614,1.32660085,1617.68322076,1,0,
1956,1.0,1.0,1.0,135.1868614,1.35766009,3049.169759,1,9,
407,0.0,2.0,0.0,171.3688614,1.93834816,8498.50095303,1,2,
1016,0.0,2.0,0.0,202.9268614,1.965788,13519.38881995,1,5,
1907,0.0,3.0,1.0,186.3128614,1.95060617,11687.23976618,1,9,
1647,2.0,0.0,2.0,134.3668614,1.30626471,1958.66597124,1,8,
397,0.0,2.0,0.0,135.1528614,1.40438625,3247.43804117,1,1,
1504,0.0,2.0,0.0,154.8188614,1.70257397,5592.53360954,1,7,
748,0.0,2.0,0.0,180.0428614,1.97846452,8943.06283038,1,3,
1984,1.0,1.0,1.0,138.1788614,1.42905917,3696.04171885,1,9,
1779,1.0,1.0,1.0,133.4478614,1.22136335,2124.81632267,1,8,
713,0.0,4.0,2.0,170.7148614,1.93406272,9992.60752584,1,3,
1214,1.0,1.0,1.0,137.0468614,1.44278607,3381.93949131,1,6,
1334,1.0,1.0,1.0,151.8908614,1.55629567,4766.8384268,1,6,
1292,1.0,1.0,1.0,138.9068614,1.38108633,3649.43149165,1,6,
994,0.0,3.0,1.0,153.0568614,1.6261227,6476.26917055,1,4,
1474,0.0,2.0,0.0,154.7448614,1.81728649,6011.44364421,1,7,
1745,2.0,0.0,2.0,130.5128614,1.23549757,1776.55217208,1,8,
756,0.0,3.0,1.0,180.1588614,1.94322302,9071.0400538,1,3,
169,1.0,0.0,0.0,129.3628614,1.21777348,1597.34502481,1,0,
1097,0.0,3.0,1.0,195.9798614,2.27604324,12642.13338071,1,5,
101,1.0,0.0,0.0,134.2358614,1.36023132,2267.90268354,1,0,
56,1.0,0.0,0.0,128.8588614,1.27018625,1632.6415452,1,0,
1003,0.0,3.0,1.0,217.6228614,2.08492307,15740.51937416,1,5,
26,1.0,0.0,0.0,134.2588614,1.27744906,1655.18687555,1,0,
287,0.0,2.0,0.0,132.4728614,1.38407053,3238.83728661,1,1,
838,0.0,3.0,1.0,164.1228614,1.72543221,8533.38108543,1,4,
458,0.0,2.0,0.0,204.5158614,2.11370282,11909.1136868,1,2,
812,0.0,4.0,2.0,155.6288614,1.79829973,7490.57478418,1,4,
187,1.0,0.0,0.0,128.5028614,1.33892385,1715.13246789,1,0,
1454,0.0,2.0,0.0,141.9088614,1.63021891,4761.69675551,1,7,
1860,1.0,1.0,1.0,134.7968614,1.34022251,3433.30540507,1,9,
1545,0.0,2.0,0.0,163.9568614,1.74938773,7541.67163544,1,7,
624,0.0,4.0,2.0,202.6708614,2.00512342,11249.85636477,1,3,
1205,1.0,1.0,1.0,139.4528614,1.33218413,3490.17179807,1,6,
696,0.0,3.0,1.0,190.3148614,2.02339858,10211.8243526,1,3,
360,0.0,2.0,0.0,129.0588614,1.39103357,2890.50910769,1,1,
504,0.0,2.0,0.0,188.9268614,1.99872929,10406.00213057,1,2,
1303,1.0,1.0,1.0,139.0388614,1.39019185,3757.75094337,1,6,
1414,0.0,2.0,0.0,164.3868614,1.86538265,6616.86485892,1,7,
625,0.0,3.0,1.0,203.0918614,2.22165575,13438.73143497,1,3,
1006,0.0,2.0,0.0,186.8088614,1.94511154,12189.99516565,1,5,
885,0.0,3.0,1.0,154.7028614,1.68473716,7370.12120835,1,4,
890,0.0,4.0,2.0,168.4068614,1.90178998,9563.35209864,1,4,
33,1.0,0.0,0.0,123.2688614,1.17555899,1647.61918626,1,0,
119,1.0,0.0,0.0,128.3048614,1.24511603,1543.95558114,1,0,
1311,1.0,1.0,1.0,136.9388614,1.45077032,3536.37415995,1,6,
1673,2.0,0.0,2.0,137.0548614,1.36607095,2099.03596361,1,8,
533,0.0,2.0,0.0,184.7828614,2.03363998,9803.58515475,1,2,
55,1.0,0.0,0.0,131.1988614,1.28776053,1697.67743159,1,0,
1219,1.0,1.0,1.0,152.5288614,1.46213728,4580.15427612,1,6,
400,0.0,2.0,0.0,180.0848614,2.06535441,10383.51603486,1,2,
1359,0.0,3.0,1.0,182.0698614,1.91811019,9708.53471879,1,6,
270,0.0,3.0,1.0,136.5838614,1.35129193,3403.98358806,1,1,
730,0.0,3.0,1.0,185.8748614,1.89452936,10458.02847284,1,3,
1903,1.0,1.0,1.0,135.0708614,1.43707381,3605.52797655,1,9,
160,1.0,0.0,0.0,127.4368614,1.19367608,1628.76427815,1,0,
807,0.0,3.0,1.0,167.2988614,1.82190947,9237.22029982,1,4,
1704,2.0,0.0,2.0,129.9838614,1.34070646,2249.36810388,1,8,
1877,1.0,1.0,1.0,136.8888614,1.41004362,3564.51291623,1,9,
492,0.0,2.0,0.0,177.8448614,1.83805394,8575.66149801,1,2,
1711,2.0,0.0,2.0,123.9388614,1.28092716,1828.75660303,1,8,
796,0.0,3.0,1.0,155.1668614,1.76792487,7200.17474359,1,3,
1408,0.0,2.0,0.0,152.7428614,1.69396273,5537.4514502,1,7,
897,0.0,3.0,1.0,162.6848614,1.81264683,8306.16044722,1,4,
565,0.0,2.0,0.0,177.4708614,1.90450932,8874.52351134,1,2,
459,0.0,2.0,0.0,190.8858614,1.99300047,10160.08821485,1,2,
1150,0.0,2.0,0.0,201.6128614,2.01838054,13667.14342639,1,5,
342,0.0,2.0,0.0,140.1308614,1.35032544,3655.55517679,1,1,
728,0.0,3.0,1.0,175.3048614,1.88126512,7975.41742074,1,3,
319,0.0,2.0,0.0,125.5348614,1.44934658,3027.62644396,1,1,
1361,1.0,1.0,1.0,150.8748614,1.7024405,4716.15830577,1,6,
584,0.0,3.0,1.0,189.3728614,2.1594199,10842.55385503,1,2,
294,0.0,2.0,0.0,137.5428614,1.27781406,2668.63760983,1,1,
1191,0.0,2.0,0.0,179.0768614,1.80647171,10529.91705526,1,5,
159,1.0,0.0,0.0,131.0668614,1.24636898,1795.98588722,1,0,
667,0.0,3.0,1.0,190.7448614,2.04252876,10965.80685517,1,3,
1140,0.0,2.0,0.0,177.3308614,1.83892295,9223.0486764,1,5,
1881,1.0,1.0,1.0,138.2618614,1.46997902,3464.45337998,1,9,
709,0.0,3.0,1.0,169.7468614,1.85271488,8150.84361484,1,3,
820,0.0,2.0,0.0,162.6268614,1.7229165,7025.18058338,1,4,
1742,2.0,0.0,2.0,133.0608614,1.34227661,2114.70275474,1,8,
349,0.0,3.0,1.0,132.3828614,1.28927586,3256.69301915,1,1,
691,0.0,3.0,1.0,208.3948614,2.14374514,13418.2054558,1,3,
242,0.0,3.0,1.0,142.6868614,1.51702495,4909.85684768,1,1,
1235,1.0,1.0,1.0,135.6488614,1.46206249,3736.66291173,1,6,
432,0.0,2.0,0.0,194.8648614,1.99925276,10878.26490041,1,2,
370,0.0,2.0,0.0,160.7908614,1.72801226,6309.70808601,1,1,
1419,0.0,2.0,0.0,172.8148614,1.83864757,7520.91509495,1,7,
1581,0.0,2.0,0.0,149.3768614,1.60070677,5019.13466141,1,7,
539,0.0,3.0,1.0,190.0008614,2.03456188,10087.46559779,1,2,
648,0.0,3.0,1.0,156.0198614,1.94130332,8434.74103208,1,3,
1966,1.0,1.0,1.0,129.3068614,1.37770942,2787.45303795,1,9,
1559,0.0,3.0,1.0,161.8148614,1.79180657,7290.58156474,1,7,
1084,0.0,2.0,0.0,191.6708614,2.08422034,10765.33570354,1,5,
305,0.0,3.0,1.0,138.2698614,1.34420823,2626.22160921,1,1,
6,1.0,0.0,0.0,138.4428614,1.3799056,1918.75047185,1,0,
1076,0.0,3.0,1.0,190.8108614,2.15999308,12616.40893775,1,5,
1900,1.0,1.0,1.0,148.1288614,1.68498948,4755.58507784,1,9,
1841,1.0,1.0,1.0,137.7588614,1.43243758,3896.59535858,1,9,
1098,0.0,2.0,0.0,197.0628614,1.87822579,11408.92296336,1,5,
527,0.0,2.0,0.0,194.5668614,2.1712684,12202.52974894,1,2,
132,1.0,0.0,0.0,131.2568614,1.26114043,1719.12560259,1,0,
1606,2.0,0.0,2.0,126.6428614,1.2686423,2121.95896282,1,8,
115,1.0,0.0,0.0,129.3298614,1.30631098,1847.24725887,1,0,
470,0.0,2.0,0.0,194.6908614,2.00544152,10439.85147866,1,2,
1743,2.0,0.0,2.0,140.4198614,1.34761779,2450.19120211,1,8,
234,0.0,2.0,0.0,126.7408614,1.2372814,2610.7448831,1,1,
239,0.0,2.0,0.0,127.2788614,1.24777472,2630.60422766,1,1,
1037,0.0,2.0,0.0,199.9988614,1.97022427,11900.51624394,1,5,
1491,0.0,2.0,0.0,171.3588614,1.79652123,7385.29799887,1,7,
665,0.0,4.0,2.0,158.5088614,1.70845415,7317.15570253,1,3,
29,1.0,0.0,0.0,134.8208614,1.2491434,1623.20696993,1,0,
1879,1.0,1.0,1.0,141.9828614,1.50103561,3979.94990023,1,9,
805,0.0,2.0,0.0,145.9378614,1.71534628,5492.61195697,1,4,
792,0.0,3.0,1.0,193.9788614,1.97326905,10038.94865633,1,3,
634,0.0,3.0,1.0,192.2088614,1.94018417,11319.72949579,1,3,
150,1.0,0.0,0.0,134.2668614,1.27103474,1794.42567007,1,0,
1927,1.0,1.0,1.0,145.8628614,1.36702261,4350.23617458,1,9,
1876,1.0,1.0,1.0,156.9528614,1.68554271,5663.02416935,1,9,
682,0.0,3.0,1.0,200.4128614,2.24708138,13358.62187728,1,3,
1489,0.0,2.0,0.0,156.2248614,1.72460097,5599.42970638,1,7,
181,1.0,0.0,0.0,128.3548614,1.2002914,1496.38341174,1,0,
724,0.0,3.0,1.0,184.8148614,1.94567248,10767.47203211,1,3,
1088,0.0,3.0,1.0,192.2828614,1.98328371,12149.88239172,1,5,
448,0.0,2.0,0.0,180.3248614,1.89840318,9638.13522584,1,2,
1821,1.0,1.0,1.0,150.8748614,1.7024405,4716.15830577,1,9,
1763,2.0,0.0,2.0,133.3988614,1.29455002,2121.61427396,1,8,
1915,1.0,1.0,1.0,130.8528614,1.43034624,3260.08948999,1,9,
1756,2.0,0.0,2.0,128.6688614,1.19214384,1902.61948269,1,8,
329,0.0,3.0,1.0,139.6768614,1.54786127,3766.46983199,1,1,
1449,0.0,2.0,0.0,181.2168614,1.96908165,8213.62670226,1,7,
1880,1.0,1.0,1.0,150.4288614,1.51073307,4752.26734605,1,9,
436,0.0,2.0,0.0,191.1508614,1.97823062,11158.09498925,1,2,
918,0.0,3.0,1.0,153.6028614,1.768963,7176.36622421,1,4,
1626,2.0,0.0,2.0,139.1308614,1.3391276,2498.09638003,1,8,
139,1.0,0.0,0.0,132.5388614,1.27419744,1658.77694682,1,0,
1142,0.0,2.0,0.0,187.3868614,2.11952729,10299.71187568,1,5,
855,0.0,3.0,1.0,157.1668614,1.77060741,6909.18411373,1,4,
1822,1.0,1.0,1.0,131.7788614,1.4213884,3017.26903742,1,9,
1452,0.0,2.0,0.0,152.1808614,1.87359386,6067.46984586,1,7,
1591,0.0,3.0,1.0,153.8348614,1.62405498,5670.60897325,1,7,
1593,0.0,3.0,1.0,150.0388614,1.74397872,6081.52855737,1,7,
153,1.0,0.0,0.0,129.8508614,1.29914115,1551.03520209,1,0,
1300,1.0,1.0,1.0,130.7028614,1.38372883,3153.25484956,1,6,
1519,0.0,2.0,0.0,167.0908614,1.88541847,7108.82610412,1,7,
482,0.0,2.0,0.0,192.1108614,2.18885378,11248.93600686,1,2,
1848,1.0,1.0,1.0,144.8048614,1.53627337,4127.36785739,1,9,
1624,2.0,0.0,2.0,127.3788614,1.27682048,1909.90591661,1,8,
1305,1.0,1.0,1.0,138.7008614,1.47779849,3694.51374331,1,6,
1048,0.0,2.0,0.0,189.9508614,2.15372878,11182.27663238,1,5,
1667,2.0,0.0,2.0,120.1268614,1.40830239,2450.88763473,1,8,
764,0.0,4.0,2.0,180.9288614,1.74244579,10463.68110671,1,3,
1086,0.0,2.0,0.0,193.6068614,2.09595004,13252.18439739,1,5,
124,1.0,0.0,0.0,132.6128614,1.27416914,1740.20785429,1,0,
1310,1.0,1.0,1.0,151.7428614,1.60309246,5137.84818962,1,6,
1442,0.0,2.0,0.0,148.2768614,1.83252366,5463.70324565,1,7,
1448,0.0,3.0,1.0,149.3528614,1.74641367,5238.07418614,1,7,
1957,1.0,1.0,1.0,137.1868614,1.45033254,3740.47633317,1,9,
638,0.0,4.0,2.0,179.7048614,1.86986918,9534.49310992,1,3,
1827,1.0,1.0,1.0,128.7758614,1.36718467,2948.40160065,1,9,
704,0.0,2.0,0.0,189.4548614,1.97266251,10830.3120798,1,3,
60,1.0,0.0,0.0,127.9488614,1.3241497,1652.67322377,1,0,
405,0.0,2.0,0.0,183.4508614,1.92462301,9915.45606011,1,2,
1898,1.0,1.0,1.0,132.5228614,1.48941457,3423.61798064,1,9,
1153,0.0,3.0,1.0,195.9548614,2.07600308,12586.8028215,1,5,
1262,1.0,1.0,1.0,132.9948614,1.39818192,3345.73263378,1,6,
1904,1.0,1.0,1.0,138.5768614,1.44290507,3575.01636406,1,9,
1917,1.0,1.0,1.0,132.4728614,1.41956528,3442.71895672,1,9,
714,0.0,3.0,1.0,179.2008614,1.90659082,8873.64522373,1,3,
222,0.0,2.0,0.0,137.1708614,1.28132563,2916.29240612,1,1,
660,0.0,3.0,1.0,207.6748614,2.30139674,14634.75337433,1,3,
237,0.0,3.0,1.0,137.7248614,1.49539363,4753.66993252,1,1,
285,0.0,2.0,0.0,137.1708614,1.29127507,3030.35971675,1,1,
1995,1.0,1.0,1.0,157.4988614,1.65579375,5326.02588861,1,9,
1149,0.0,3.0,1.0,209.7328614,2.1252533,15496.20724306,1,5,
799,0.0,3.0,1.0,170.0948614,1.78326949,8538.21315242,1,3,
224,0.0,2.0,0.0,140.1728614,1.40952129,3187.61196296,1,1,
1318,1.0,1.0,1.0,127.0808614,1.32501159,2986.68437693,1,6,
1358,1.0,1.0,1.0,134.7968614,1.34022251,3433.30540507,1,6,
699,0.0,3.0,1.0,179.0848614,1.79966154,9240.95092509,1,3,
217,0.0,2.0,0.0,137.6168614,1.32842727,3366.23137946,1,1,
1347,1.0,1.0,1.0,139.6188614,1.38558598,3607.86202134,1,6,
1721,2.0,0.0,2.0,137.2438614,1.35283878,2252.59786909,1,8,
109,1.0,0.0,0.0,126.8828614,1.22768958,1707.51830767,1,0,
597,0.0,2.0,0.0,143.8528614,1.58802371,4790.23374621,1,2,
659,0.0,4.0,2.0,163.4128614,1.72396435,7456.09033541,1,3,
958,0.0,2.0,0.0,161.1868614,1.72477443,6760.36460757,1,4,
249,0.0,2.0,0.0,132.2168614,1.29306468,2762.74753002,1,1,
1492,0.0,2.0,0.0,144.6548614,1.65220215,5119.47723122,1,7,
1552,0.0,2.0,0.0,150.7008614,1.66617383,5275.07276487,1,7,
982,0.0,2.0,0.0,148.1288614,1.62776627,6230.0109315,1,4,
64,1.0,0.0,0.0,130.1568614,1.42810916,1849.0474526,1,0,
917,0.0,3.0,1.0,152.9508614,1.64137559,5971.3712661,1,4,
556,0.0,2.0,0.0,182.7228614,1.91302059,9699.20634888,1,2,
1387,1.0,1.0,1.0,133.6228614,1.33687952,3103.29714343,1,6,
1901,1.0,1.0,1.0,133.5648614,1.42920617,3456.27060873,1,9,
94,1.0,0.0,0.0,136.3928614,1.38656855,1885.0995849,1,0,
662,0.0,3.0,1.0,209.5768614,2.13611198,15203.10524535,1,3,
903,0.0,3.0,1.0,165.1728614,1.93472732,9146.97915479,1,4,
1720,2.0,0.0,2.0,128.6268614,1.34388769,1933.91509188,1,8,
963,0.0,3.0,1.0,159.7568614,1.70701839,7929.07169683,1,4,
1163,0.0,3.0,1.0,203.6208614,1.9725109,12767.03297007,1,5,
1035,0.0,3.0,1.0,186.6668614,1.91514383,11283.44456674,1,5,
1339,1.0,1.0,1.0,169.5308614,1.62888417,6107.11476625,1,6,
1859,1.0,1.0,1.0,134.9708614,1.42891341,3370.49744682,1,9,
1511,0.0,2.0,0.0,146.1848614,1.6288026,4934.95243949,1,7,
1042,0.0,2.0,0.0,176.8588614,1.88033644,9021.52496132,1,5,
1193,0.0,3.0,1.0,197.2788614,2.05412842,12679.95690863,1,5,
1730,2.0,0.0,2.0,132.4388614,1.35431029,1942.15511033,1,8,
524,0.0,2.0,0.0,192.4988614,1.99084187,10969.88458587,1,2,
1962,1.0,1.0,1.0,146.4908614,1.4413508,3786.02765766,1,9,
309,0.0,3.0,1.0,137.2288614,1.42789693,4220.56376805,1,1,
593,0.0,2.0,0.0,180.1928614,1.81540956,9298.40584709,1,2,
364,0.0,2.0,0.0,144.4488614,1.35377064,3793.7682558,1,1,
1161,0.0,2.0,0.0,188.1328614,1.96023321,12290.77514409,1,5,
136,1.0,0.0,0.0,131.5368614,1.35581875,1831.15225005,1,0,
588,0.0,2.0,0.0,191.2508614,2.09844571,10695.6192988,1,2,
1111,0.0,3.0,1.0,190.1088614,1.95693977,12037.73784665,1,5,
777,0.0,3.0,1.0,194.8888614,2.1955752,10933.30075796,1,3,
162,1.0,0.0,0.0,128.8008614,1.28299999,1566.94716914,1,0,
1536,0.0,2.0,0.0,153.4048614,1.72822555,5576.29404347,1,7,
362,0.0,3.0,1.0,143.0348614,1.35175541,4163.44277277,1,1,
1313,1.0,1.0,1.0,147.1938614,1.46438996,3982.20179452,1,6,
1539,0.0,2.0,0.0,149.2528614,1.61816722,5040.41472044,1,7,
677,0.0,2.0,0.0,171.5668614,1.74983765,9298.72756729,1,3,
457,0.0,2.0,0.0,175.8008614,1.84181949,9071.29640166,1,2,
312,0.0,2.0,0.0,129.0248614,1.41036446,3052.1546463,1,1,
1951,0.0,2.0,0.0,195.8648614,2.06200339,8714.09878135,1,9,
970,0.0,3.0,1.0,168.9608614,1.8331915,9456.09771976,1,4,
1247,1.0,1.0,1.0,128.1808614,1.30308544,2349.58260413,1,6,
601,0.0,3.0,1.0,209.0628614,2.29042035,12900.69522784,1,3,
1544,0.0,2.0,0.0,147.2688614,1.62697994,4890.22305277,1,7,
545,0.0,2.0,0.0,188.6788614,2.05934962,11500.40173772,1,2,
594,0.0,2.0,0.0,206.8388614,2.02407544,12424.14439066,1,2,
652,0.0,3.0,1.0,210.3708614,2.23188054,15242.06518384,1,3,
1479,0.0,2.0,0.0,151.2048614,1.63450881,5107.93270985,1,7,
453,0.0,2.0,0.0,189.3468614,2.16978582,10841.25485705,1,2,
814,0.0,4.0,2.0,160.0548614,1.86834689,9065.88240283,1,4,
1798,2.0,0.0,2.0,131.7528614,1.28544052,1788.36662582,1,8,
1786,2.0,0.0,2.0,128.5288614,1.26079063,2036.14896442,1,8,
1757,2.0,0.0,2.0,131.5548614,1.32708455,2967.87223807,1,8,
1872,1.0,1.0,1.0,157.7708614,1.50116153,5613.3150985,1,9,
1839,1.0,1.0,1.0,148.6988614,1.58319407,4722.32116447,1,9,
1477,0.0,2.0,0.0,148.9968614,1.47865381,4450.29272272,1,7,
49,1.0,0.0,0.0,130.5788614,1.26868603,1596.78807182,1,0,
290,0.0,2.0,0.0,140.1888614,1.36367406,2842.99247777,1,1,
923,0.0,3.0,1.0,157.0528614,1.7116049,6720.01525585,1,4,
1713,2.0,0.0,2.0,134.4248614,1.24749462,2128.87679083,1,8,
1680,2.0,0.0,2.0,131.3308614,1.35009514,2183.60360813,1,8,
1144,0.0,3.0,1.0,187.7688614,1.9591151,11744.77643167,1,5,
633,0.0,4.0,2.0,175.4788614,1.82714009,9665.15932153,1,3,
1447,0.0,2.0,0.0,139.5108614,1.6229847,4802.08117139,1,7,
1433,0.0,2.0,0.0,147.4748614,1.66540847,5107.88151331,1,7,
42,1.0,0.0,0.0,127.9488614,1.31795585,1595.63213875,1,0,
129,1.0,0.0,0.0,136.9128614,1.41217499,2092.47254395,1,0,
12,1.0,0.0,0.0,141.0728614,1.3362162,2180.62914883,1,0,
1569,0.0,2.0,0.0,167.4888614,1.89751472,7774.27467227,1,7,
849,0.0,2.0,0.0,157.2508614,1.66011814,6977.89773411,1,4,
1290,1.0,1.0,1.0,134.9208614,1.55901769,3429.91743911,1,6,
1470,0.0,2.0,0.0,157.7868614,1.77476389,5487.84608059,1,7,
491,0.0,2.0,0.0,187.6108614,1.99465007,9487.46466095,1,2,
1833,1.0,1.0,1.0,139.0968614,1.4502967,3412.50086163,1,9,
651,0.0,3.0,1.0,202.7868614,2.06960851,12568.45198018,1,3,
212,0.0,3.0,1.0,145.4648614,1.36631204,3670.64713079,1,1,
1712,2.0,0.0,2.0,131.7788614,1.27281798,2035.18390218,1,8,
1485,0.0,2.0,0.0,160.7988614,1.73313643,6475.96817217,1,7,
1888,1.0,1.0,1.0,131.5968614,1.33868202,3078.47781712,1,9,
1131,0.0,3.0,1.0,213.6448614,2.19338083,15399.36053877,1,5,
171,1.0,0.0,0.0,136.0868614,1.4954385,1717.3390675,1,0,
345,0.0,2.0,0.0,130.0408614,1.29293581,2827.82429501,1,1,
1190,0.0,2.0,0.0,181.1928614,1.88792251,9893.58091093,1,5,
1611,2.0,0.0,2.0,135.2928614,1.2658668,1992.68770232,1,8,
185,1.0,0.0,0.0,131.6208614,1.25377614,1853.71274353,1,0,
1666,2.0,0.0,2.0,130.8928614,1.33412538,1668.25292013,1,8,
314,0.0,3.0,1.0,135.6648614,1.30349332,3242.31527981,1,1,
1007,0.0,2.0,0.0,196.0468614,1.98913938,12145.22011469,1,5,
372,0.0,2.0,0.0,133.7548614,1.28813387,2821.7088516,1,1,
570,0.0,3.0,1.0,204.6968614,2.01282647,11580.7505054,1,2,
452,0.0,2.0,0.0,195.2368614,2.12774454,11077.5456872,1,2,
422,0.0,3.0,1.0,206.1948614,2.06555285,12718.16451996,1,2,
204,0.0,3.0,1.0,141.4708614,1.5159869,5416.70751147,1,1,
949,0.0,4.0,2.0,158.0948614,1.67964795,7023.2511188,1,4,
200,0.0,2.0,0.0,136.1948614,1.45213425,3334.11037445,1,1,
993,0.0,3.0,1.0,146.0448614,1.66535045,6194.82269664,1,4,
494,0.0,2.0,0.0,201.3308614,2.28460531,11864.60492744,1,2,
554,0.0,2.0,0.0,194.0128614,1.89970665,10621.09754191,1,2,
1543,0.0,2.0,0.0,164.2558614,1.72923382,5534.86980228,1,7,
948,0.0,3.0,1.0,155.7948614,1.69410633,6382.72416538,1,4,
1151,0.0,3.0,1.0,187.7768614,1.80419515,10927.11757301,1,5,
69,1.0,0.0,0.0,135.8628614,1.3408642,1733.27095901,1,0,
688,0.0,2.0,0.0,170.6148614,1.95836418,8276.33940945,1,3,
1946,1.0,1.0,1.0,138.5588614,1.4826443,3905.88349701,1,9,
1934,1.0,1.0,1.0,138.6508614,1.42063672,3690.07942579,1,9,
77,1.0,0.0,0.0,126.9988614,1.26663038,1542.46262651,1,0,
1403,0.0,2.0,0.0,158.0188614,1.69453658,6276.70135541,1,7,
235,0.0,4.0,4.0,155.0748614,1.5129805,4419.57988061,1,1,
947,0.0,3.0,1.0,157.5488614,1.68342568,6946.21902093,1,4,
1703,2.0,0.0,2.0,141.0978614,1.38492251,2532.4481812,1,8,
1791,2.0,0.0,2.0,131.3648614,1.28550499,1949.70508931,1,8,
252,0.0,2.0,0.0,138.9068614,1.40756324,3432.48067063,1,1,
140,1.0,0.0,0.0,135.4328614,1.26648026,1795.47144615,1,0,
1229,1.0,1.0,1.0,130.2148614,1.31778667,2707.9953274,1,6,
1093,0.0,3.0,1.0,169.8298614,1.71319085,9155.17560206,1,5,
1970,1.0,1.0,1.0,133.2008614,1.46483651,3366.4763764,1,9,
1237,1.0,1.0,1.0,133.9208614,1.56462053,3808.02131663,1,6,
152,1.0,0.0,0.0,130.9588614,1.27922499,1750.99078626,1,0,
690,0.0,3.0,1.0,195.3928614,2.03034583,11234.78105944,1,3,
1781,2.0,0.0,2.0,132.8368614,1.2778046,1836.40766441,1,8,
886,0.0,3.0,1.0,159.4588614,1.69654766,7908.00339705,1,4,
1349,1.0,1.0,1.0,145.4828614,1.59626934,4437.11299763,1,6,
901,0.0,3.0,1.0,168.8948614,1.90121697,9983.23234315,1,4,
1829,1.0,1.0,1.0,133.8128614,1.43599822,3300.49915797,1,9,
1259,1.0,1.0,1.0,140.2648614,1.51071276,4096.72040869,1,6,
889,0.0,3.0,1.0,152.4208614,1.62051535,6407.95092597,1,4,
1676,2.0,0.0,2.0,139.0138614,1.42529655,2520.04995582,1,8,
683,0.0,4.0,2.0,194.6408614,2.13081157,12182.30167703,1,3,
1304,1.0,1.0,1.0,160.0048614,1.70844316,5346.4333071,1,6,
1506,0.0,2.0,0.0,146.7968614,1.68080562,5290.63243246,1,7,
479,0.0,2.0,0.0,182.8388614,1.96781926,9629.45445804,1,2,
1926,1.0,1.0,1.0,141.2568614,1.56657965,4140.39526435,1,9,
1510,0.0,3.0,1.0,150.8008614,1.61363939,5583.4413345,1,7,
1969,1.0,1.0,1.0,138.7748614,1.481761,3734.58627414,1,9,
1807,1.0,1.0,1.0,134.3748614,1.4146561,3335.64787759,1,9,
783,0.0,2.0,0.0,152.6348614,1.64996696,5666.23825409,1,3,
607,0.0,3.0,1.0,174.9988614,1.97307287,9505.01589505,1,3,
1858,1.0,1.0,1.0,138.8408614,1.47613486,3995.81206803,1,9,
685,0.0,4.0,2.0,174.4528614,1.77579388,8610.95777217,1,3,
1029,0.0,2.0,0.0,179.4888614,1.77359218,10886.3583669,1,5,
797,0.0,3.0,1.0,169.8888614,1.78729207,8188.01344505,1,3,
86,1.0,0.0,0.0,130.5788614,1.21708303,1620.64338372,1,0,
1980,1.0,1.0,1.0,140.5128614,1.51670387,3837.23209637,1,9,
1826,1.0,1.0,1.0,147.8548614,1.42392473,3669.32072214,1,9,
445,0.0,2.0,0.0,197.1308614,1.96732585,10926.19965877,1,2,
1341,1.0,1.0,1.0,131.9608614,1.49864106,3091.32230046,1,6,
1069,0.0,3.0,1.0,187.7848614,1.85556786,12254.04003149,1,5,
671,0.0,3.0,1.0,192.0108614,2.00200576,11134.45548066,1,3,
195,1.0,0.0,0.0,130.0828614,1.29738883,1680.51265899,1,0,
1473,0.0,2.0,0.0,151.6848614,1.63133475,5022.42993875,1,7,
488,0.0,2.0,0.0,206.4008614,2.04960327,12174.21356194,1,2,
1856,0.0,3.0,1.0,180.3408614,1.97426373,10788.4083974,1,9,
746,0.0,3.0,1.0,160.7668614,1.79830372,8207.87130629,1,3,
1209,1.0,1.0,1.0,137.8728614,1.32934276,3504.25313214,1,6,
1989,1.0,1.0,1.0,137.0228614,1.34655623,3593.77474835,1,9,
1397,1.0,1.0,1.0,152.2888614,1.62605599,5557.81170926,1,6,
927,0.0,2.0,0.0,153.7688614,1.54134861,6642.73158437,1,4,
1710,2.0,0.0,2.0,131.4728614,1.23901675,1861.61598817,1,8,
481,0.0,2.0,0.0,190.9448614,2.10949862,9958.56875432,1,2,
1495,0.0,2.0,0.0,154.8188614,1.68725815,5429.36520797,1,7,
827,0.0,2.0,0.0,156.9948614,1.71353222,6757.23655226,1,4,
921,0.0,2.0,0.0,155.7048614,1.73758801,6036.6542811,1,4,
757,0.0,3.0,1.0,180.0528614,2.00929946,9421.33239791,1,3,
1538,0.0,2.0,0.0,147.7888614,1.61912361,4827.52590111,1,7,
1431,0.0,2.0,0.0,154.2648614,1.70036216,5804.51368518,1,7,
