name,GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,is_train,target,prediction
4073,128.363636,222.972973,120.364865,365.972973,47.201353999999995,1,0,
1338,132.639216,222.78125,94.59375,671.96875,30.101651,1,0,
769,112.534722,228.111111,104.88888899999999,512.5555559999999,31.562988,1,0,
3941,133.846561,241.987952,123.421687,575.843374,29.511403,1,0,
721,87.3125,219.75,106.5,571.25,21.229402,1,0,
2003,146.287815,212.633333,97.666667,457.633333,15.226585,1,0,
2831,128.131068,232.538462,111.230769,341.923077,24.668932,1,0,
862,132.1025,329.36,239.64,437.6,21.222629,1,0,
499,181.375,198.666667,88.666667,491.666667,2.624669,1,0,
3765,126.98683,216.32720600000002,100.665441,585.602941,34.323561,1,0,
3810,142.724215,217.321429,100.785714,472.35714299999995,16.556143,1,0,
1811,117.035176,224.52,97.4,577.32,23.501013,1,0,
3958,87.140625,370.0,196.0,529.0,54.057261,1,0,
2057,122.40104199999999,195.5,88.083333,223.416667,18.996161999999998,1,0,
2070,129.82458,206.35,88.81666700000001,325.266667,20.614314999999998,1,0,
727,116.17209299999999,219.29629599999998,98.59259300000001,461.259259,24.330035000000002,1,0,
4584,131.375551,187.36842099999998,76.929825,364.017544,24.130991,1,0,
2599,131.771062,200.463768,100.304348,240.10144900000003,16.007611999999998,1,0,
1586,121.42708300000001,219.166667,93.375,583.291667,20.157324,1,0,
770,128.136213,215.42105299999997,105.421053,401.0,13.736135999999998,1,0,
3761,145.277778,207.941177,95.82352900000001,437.882353,20.938202,1,0,
429,148.895833,229.0,106.0,751.0,30.097988,1,0,
4391,130.33984099999998,211.0,110.81553400000001,616.980583,22.958753,1,1,
2287,111.5625,206.157895,89.210526,542.368421,44.062849,1,0,
4675,139.353147,215.148148,115.092593,573.277778,15.591976999999998,1,1,
2082,127.805155,235.16393399999998,107.688525,729.295082,34.262584999999994,1,0,
2477,122.63851399999999,209.784946,91.946237,576.516129,26.831342,1,0,
3346,108.08653899999999,231.153846,107.384615,666.9230769999999,23.955982000000002,1,0,
189,112.027778,211.043478,92.217391,634.434783,23.235297,1,0,
4690,117.346154,212.444444,119.11111100000001,523.277778,27.102458000000002,1,1,
123,183.28125,204.0,96.5,475.5,1.0,1,0,
2713,134.480712,187.835294,81.894118,361.4,16.488536,1,0,
2901,122.204199,219.040404,97.69697,583.383838,25.660797,1,0,
4528,114.896825,202.625,97.75,505.125,20.799264,1,1,
3922,131.60284199999998,203.321429,95.464286,435.690476,24.329591,1,0,
1474,129.45,221.088235,100.147059,403.411765,22.207986,1,0,
2620,129.647982,228.892857,108.46428600000002,534.982143,19.48256,1,0,
532,134.326087,203.565217,88.608696,491.17391299999997,23.472302,1,0,
433,115.52678600000002,211.0,91.0,465.0,37.748902,1,0,
4337,124.469536,215.15263199999998,98.484211,675.91579,28.506542,1,0,
3455,129.035831,229.55172400000004,114.482759,375.05172400000004,37.052655,1,0,
2475,116.92128799999999,215.714286,97.285714,532.228571,30.074655,1,0,
257,97.382979,228.388889,103.611111,674.0,7.397864,1,0,
3858,131.964316,228.917808,112.65068500000001,484.69178099999993,27.709065000000002,1,0,
1411,131.710197,229.05714300000002,101.85714300000001,630.8,19.527563,1,0,
1626,134.834821,279.428571,118.92857099999999,912.7142859999999,18.976893,1,0,
3896,124.846636,211.90454599999998,94.69090899999999,516.090909,48.021401000000004,1,0,
3065,125.816456,244.9,112.5,686.0,47.284538,1,0,
3498,123.98863600000001,223.772727,91.954545,596.318182,22.552281,1,0,
4360,121.09420300000001,219.423077,122.423077,536.0,30.714471000000003,1,1,
223,113.04691100000001,253.03636400000002,118.545455,794.927273,27.209806,1,0,
3269,120.295181,190.095238,82.047619,325.428571,13.221983999999999,1,0,
3901,120.020202,217.0,100.52,593.36,18.458602,1,0,
1181,142.829787,246.333333,129.333333,487.333333,18.60373,1,0,
4407,137.873684,180.833333,75.0625,369.75,21.953301999999997,1,0,
1063,102.229167,289.333333,179.555556,431.44444400000003,19.612921,1,0,
4251,135.06505,220.280702,103.649123,549.701754,48.172992,1,0,
4336,132.123859,465.34375,295.333333,499.25,38.762966999999996,1,0,
1677,146.432292,195.666667,91.333333,463.0,13.126520999999999,1,0,
1463,130.80926399999998,207.26086999999998,92.652174,383.17391299999997,26.830632,1,0,
1483,108.548077,211.153846,96.384615,659.461539,21.766648,1,0,
1603,128.70529,235.92,107.04,765.76,29.050190999999998,1,0,
3300,128.045706,204.992647,92.433824,446.02941200000004,24.907146,1,0,
355,111.99581599999999,229.4,100.8,632.0666669999999,18.585538,1,0,
3304,102.711268,203.444444,91.0,467.88888899999995,18.018508999999998,1,0,
781,139.224843,195.125,86.725,395.7,16.657656,1,0,
3873,138.313996,206.955882,100.661765,387.02941200000004,22.641023,1,0,
4536,125.64858500000001,201.30188700000002,103.113208,590.188679,23.630010000000002,1,1,
1476,132.929688,195.0,84.0,290.5,7.696387,1,0,
1884,117.01893700000001,214.25287400000002,99.632184,683.172414,32.95459,1,0,
4009,133.444444,230.63157900000002,115.980263,591.638158,18.656966,1,0,
983,124.75548899999998,330.15873,239.857143,325.031746,27.580104,1,0,
2695,120.603922,233.90625,109.46875,595.96875,16.507101000000002,1,0,
3493,105.648936,274.0,156.5,385.5,31.579265000000003,1,0,
3103,122.172394,251.454546,119.10909099999999,663.672727,23.471601999999997,1,0,
489,143.641577,206.8,92.171429,528.942857,25.764871,1,0,
1608,137.09663899999998,211.4,91.8,621.4,30.013775,1,0,
4178,129.509783,234.25,109.28448300000001,566.310345,35.649029999999996,1,0,
3622,137.843558,210.48780499999998,99.731707,614.658537,48.007609,1,0,
4349,122.79245300000001,199.74074099999999,108.481482,384.740741,23.018906,1,0,
3351,135.61111100000002,209.24,93.3,553.6,28.451144,1,0,
2771,120.588453,283.4,140.411765,776.788235,17.906654999999997,1,0,
386,109.58483799999999,234.771429,110.628571,819.685714,19.557679999999998,1,0,
716,128.972163,217.29545499999998,100.5,504.625,25.769761,1,0,
601,143.677885,202.384615,87.384615,435.53846200000004,16.530409,1,0,
1679,155.867188,221.5,101.125,650.0,16.533583,1,0,
1650,143.17600000000002,208.625,92.5,609.0,29.569568,1,0,
1839,131.712213,213.173077,99.230769,635.153846,25.62598,1,0,
1532,95.549738,220.791667,99.291667,619.375,14.389425,1,0,
690,115.225807,231.129032,107.80645200000001,657.258065,18.405537,1,0,
3449,121.968833,254.30538900000002,139.652695,458.856287,14.773187,1,0,
186,130.24688600000002,183.196429,79.48214300000001,440.26785700000005,13.261102,1,0,
3092,135.69659199999998,245.364583,115.53125,619.083333,17.68631,1,0,
1861,136.78978999999998,210.333333,92.809524,596.714286,25.719929,1,0,
4371,126.450893,170.71428600000002,70.214286,251.928571,27.894479999999998,1,0,
318,100.2375,214.6,100.4,603.8,11.625833,1,0,
2008,132.08548000000002,202.925926,93.185185,389.27777799999996,19.205909,1,0,
1849,134.820611,231.24242400000003,100.424242,712.363636,15.401573,1,0,
1808,133.292008,209.131148,90.42623,526.3934429999999,24.088020999999998,1,0,
1843,110.77358500000001,189.3,90.5,423.1,29.719354,1,0,
2406,119.08451799999999,208.2,94.175,424.975,24.969453,1,0,
329,155.0625,220.0,98.0,555.0,10.498677,1,0,
357,136.32638899999998,218.555556,99.111111,712.777778,16.990920000000003,1,0,
2444,102.7,213.2,100.6,492.0,18.165167999999998,1,0,
222,119.885305,184.457143,81.514286,468.542857,35.333582,1,0,
3770,123.78286499999999,203.34146299999998,90.390244,438.565041,30.539824,1,0,
255,132.865598,196.92233000000002,84.873786,388.747573,14.852751000000001,1,0,
1479,118.235294,219.411765,104.058824,574.294118,12.970555000000001,1,0,
1575,132.017588,214.96,94.6,573.6,23.592745,1,0,
2178,135.986188,245.73913,124.26087,384.913044,24.523127,1,0,
2368,113.70786499999998,206.577778,92.155556,398.444444,17.694444,1,0,
477,113.259868,217.63157900000002,96.921053,562.0263160000001,24.957582000000002,1,0,
1026,87.671875,361.0,241.0,408.0,22.038319,1,0,
3073,126.023399,234.431373,114.60784299999999,457.62745099999995,27.140938000000002,1,0,
4086,121.31221200000002,234.412844,118.366973,477.266055,38.078021,1,0,
4031,131.239026,216.30817599999997,103.867925,224.811321,20.766339000000002,1,0,
3215,132.0492,180.273585,74.81132099999999,299.54717,26.492463,1,0,
2551,127.897246,216.783333,102.31666700000001,360.616667,28.184510999999997,1,0,
2957,115.830421,241.45901600000002,122.360656,535.311475,15.87019,1,0,
1412,107.413793,219.81818199999998,100.090909,732.636364,10.28519,1,0,
210,146.272059,187.294118,81.352941,547.4117650000001,14.989962,1,0,
3906,129.899669,217.533835,96.864662,572.56391,44.235937,1,0,
1739,140.923077,216.2,100.4,534.8,15.107614000000002,1,0,
521,137.769886,242.63636400000001,119.40909099999999,917.2727269999999,11.133395,1,0,
3278,118.52318799999999,200.586207,85.034483,392.091954,28.960499,1,0,
3218,108.877976,204.571429,91.0,545.190476,24.990157,1,0,
2892,133.781609,223.309859,99.11267600000001,552.056338,30.487489,1,0,
1099,104.241722,222.15789500000002,103.684211,511.894737,17.758303,1,0,
4585,132.648459,168.0,76.266667,220.066667,16.205105,1,0,
1521,166.546875,218.0,107.0,732.0,10.963006,1,0,
452,131.838624,227.642105,104.505263,655.7473679999999,23.553698999999998,1,0,
2230,131.130666,258.477528,121.601124,716.61236,24.63315,1,0,
3024,127.364351,247.666667,137.14285700000002,436.742857,14.966829999999998,1,0,
4642,128.631954,207.295455,97.568182,384.295455,16.74409,1,0,
3579,139.599679,223.897436,101.910256,435.91025599999995,27.30201,1,0,
4798,118.288202,267.357143,162.77678600000002,498.723214,12.702113,1,0,
362,140.36,219.36363599999999,99.454545,615.954546,33.725066999999996,1,0,
4563,128.70945,197.26666699999998,88.844444,483.37777800000003,29.673499,1,0,
3205,111.92967,198.438597,87.43859599999999,366.614035,31.250228999999997,1,0,
2412,125.334419,207.241379,88.965517,405.293103,23.104741,1,0,
2365,134.06200800000002,184.390625,80.0,323.828125,18.152027,1,0,
1950,127.745434,209.181818,96.38181800000001,570.2,41.612235999999996,1,0,
237,135.208955,202.61818200000002,94.709091,388.01818199999997,27.492725,1,0,
3474,117.203235,236.555556,139.589744,384.74359,10.077463,1,0,
3134,127.47916699999999,220.0,98.0,466.0,22.246098,1,0,
2694,136.036467,230.884615,112.051282,544.5256410000001,23.576975,1,0,
2460,111.172872,223.666667,99.458333,710.0,15.784134,1,0,
4784,163.66964299999998,257.142857,163.78571399999998,300.0,10.384447,1,0,
1025,123.82142900000001,875.7142859999999,727.571429,943.0,41.887118,1,0,
4753,139.784131,185.907407,83.296296,382.166667,16.939708,1,0,
1176,117.10582,244.083333,131.833333,394.666667,18.940697,1,0,
1070,123.96503500000001,278.22222200000004,186.555556,300.555556,23.613725,1,0,
132,141.57638899999998,213.0,90.777778,721.777778,40.472213,1,0,
4824,131.787703,237.70370400000002,110.33333300000001,722.166667,23.797298,1,0,
3289,120.28548899999998,190.675,84.8,347.375,33.179813,1,0,
607,120.18503899999999,241.0,113.75,828.75,32.263987,1,0,
1734,113.25,231.9,101.9,599.6,20.543612,1,0,
3649,132.20228400000002,199.87013000000002,83.0,472.337662,30.975689000000003,1,0,
3477,132.656294,204.977778,90.496296,521.266667,34.915976,1,0,
3259,116.753472,198.11111100000002,83.44444399999999,432.88888899999995,49.04596,0,0,
1770,123.91226100000002,217.964286,96.30357099999999,623.803571,24.436709,0,0,
1800,112.535519,208.478261,86.826087,470.26087,18.036720000000003,0,0,
3923,124.887896,220.90391499999998,100.3879,577.8327400000001,35.434272,0,0,
561,126.755556,201.647059,92.588235,494.47058799999996,23.837396,0,0,
3970,130.82071299999998,345.070175,232.45614,358.438597,24.046329,0,0,
2666,131.51989,242.434783,113.76087,682.173913,26.115609,0,0,
974,132.27293600000002,285.690909,174.981818,381.381818,24.044559,0,0,
1857,136.012146,212.83871000000002,90.80645200000001,584.451613,29.745014,0,0,
1911,145.07870400000002,219.62963,102.259259,507.62962999999996,27.41021,0,0,
2033,110.683575,246.73076899999998,128.307692,500.96153899999996,19.876989000000002,0,0,
3939,123.68593700000001,218.79646,104.522124,483.35398200000003,37.171955,0,0,
22,128.531408,188.984,93.31200000000001,296.616,16.932495,0,1,
3390,133.505085,214.054054,95.891892,559.297297,16.479086,0,0,
1992,131.865455,226.38016499999998,103.479339,542.5619839999999,18.134484,0,0,
4686,121.146,191.56383,108.46808500000002,437.308511,19.450466,0,1,
2046,122.22596200000001,225.96153900000002,107.05769199999999,476.98076900000007,49.995869,0,0,
2332,113.577024,202.833333,84.854167,490.125,28.711901,0,0,
1723,132.28,211.81818199999998,93.727273,494.454546,25.862638,0,0,
3357,142.176113,215.483871,96.69354799999999,496.67741900000004,28.103162,0,0,
1787,90.7125,201.2,96.4,512.0,13.09351,0,0,
2436,121.14048100000001,211.13235299999997,93.014706,535.8676469999999,18.015156,0,0,
4578,132.948795,212.52381,133.78571399999998,469.214286,17.373775,0,1,
1363,139.32476599999998,213.740741,96.740741,565.925926,20.423903,0,0,
4530,146.293103,204.272727,119.09090900000001,433.272727,10.672433,0,1,
3465,129.64015600000002,240.828194,139.057269,381.030837,13.364759,0,0,
4569,120.178891,219.2,96.257143,492.428571,20.629407,0,0,
151,113.276316,195.0,84.541667,467.416667,27.275854,0,0,
3287,134.142276,186.903226,79.0,300.580645,17.571676,0,0,
1440,105.73303200000001,234.142857,102.714286,659.142857,16.598654,0,0,
2145,133.280335,225.466667,102.0,725.2,15.788039999999999,0,0,
3057,141.871632,248.87341800000002,113.55696200000001,654.6075950000001,35.17289,0,0,
2826,120.884817,259.333333,138.333333,425.333333,15.250454999999999,0,0,
722,134.224551,205.047619,95.190476,554.571429,30.793217,0,0,
4715,125.72916699999999,196.333333,87.44444399999999,473.333333,62.396581000000005,0,0,
2814,131.75808700000002,194.282609,84.565217,315.601449,14.167964000000001,0,0,
2092,125.34992,232.564103,108.24359,724.717949,31.602169,0,0,
1601,147.47340400000002,213.0,99.0,458.0,16.064107999999997,0,0,
4454,128.806692,183.882353,96.17647099999999,369.588235,16.438835,0,1,
800,92.3625,199.0,104.0,252.0,18.258149,0,0,
4432,111.891775,227.06896600000002,105.586207,602.344828,20.104423999999998,0,0,
1558,144.178947,192.666667,87.666667,563.666667,25.824595000000002,0,0,
1850,123.38485800000001,196.6,87.5,308.15,19.002368,0,0,
159,143.0,210.84210499999998,99.631579,717.894737,37.098805,0,0,
3389,117.45141100000001,225.95,103.8,535.25,27.562837,0,0,
3943,133.35706499999998,181.422414,89.681034,243.534483,15.007539000000001,0,0,
3972,112.77349,519.93421,384.71052599999996,491.28947400000004,28.145632,0,0,
4635,127.413249,173.6,74.5,331.05,26.826246,0,0,
2110,108.81730800000001,228.76923100000002,98.153846,686.153846,22.65747,0,0,
4306,132.223517,177.5,78.568966,377.758621,20.397551999999997,0,0,
2744,138.30543,203.85714299999998,89.85714300000001,421.35714299999995,26.36099,0,0,
1108,118.179348,240.08695699999998,110.695652,648.2608700000001,22.088069,0,0,
421,133.05381200000002,216.285714,102.57142900000001,537.142857,20.779822,0,0,
4618,114.885,216.76,132.72,567.72,29.518698999999998,0,1,
3994,116.58593799999998,258.47222200000004,129.61111100000002,650.6944440000001,36.718121999999994,0,0,
3075,115.94066799999999,248.25490200000002,116.97385600000001,618.300654,19.663296,0,0,
1653,143.350962,214.5,104.576923,723.038462,16.340904000000002,0,0,
1539,132.74375,227.1,100.35,635.6,30.613721999999996,0,0,
371,117.02926799999999,194.461539,82.769231,441.23076900000007,46.74949,0,0,
4539,130.10732,209.117647,113.86274499999999,530.54902,20.015535999999997,0,1,
344,140.61428600000002,210.5,92.590909,564.5,30.27672,0,0,
2077,132.100418,237.73333300000002,110.733333,611.1,26.847635999999998,0,0,
2618,149.645833,231.25,100.916667,744.083333,26.047499,0,0,
4041,134.737892,348.818182,238.15909100000002,348.977273,41.155238,0,0,
3780,136.940014,219.19101099999997,107.764045,496.35955099999995,34.942205,0,0,
1813,130.243243,203.166667,88.388889,522.6805559999999,28.076007,0,0,
3313,112.856021,197.208333,87.291667,367.708333,27.881912,0,0,
2024,126.137914,233.891473,110.837209,572.984496,20.275152,0,0,
4364,121.064669,189.125,92.575,289.975,14.142047,0,0,
2879,143.374252,206.190476,91.952381,455.52380999999997,21.579573999999997,0,0,
2223,132.922195,185.766234,78.558442,349.402597,25.591139000000002,0,0,
1507,143.092683,201.192308,88.576923,514.807692,29.875407,0,0,
3194,116.047771,224.69491499999998,104.83050899999999,671.305085,38.900162,0,0,
878,114.2875,199.0,92.0,374.0,19.825236,0,0,
3095,110.18229199999999,233.375,107.29166699999999,609.916667,45.167724,0,0,
3190,133.140999,254.495283,124.216981,558.556604,36.784299,0,0,
3818,118.19884499999999,313.907895,204.61842099999998,508.026316,29.092586999999998,0,0,
399,147.12621399999998,239.846154,104.884615,804.4230769999999,24.183715,0,0,
2655,113.95248500000001,239.767442,112.976744,568.6395349999999,15.594272,0,0,
2386,139.39257800000001,206.65625,96.0,423.46875,22.116678,0,0,
3959,133.539149,252.819096,135.909548,205.08794,25.284754,0,0,
3851,115.356974,245.1875,109.4,737.3125,30.573272999999997,0,0,
1323,154.90506299999998,263.5,125.1,701.1,14.466859,0,0,
991,130.36229,213.72631600000003,123.70526299999999,153.768421,10.929103999999999,0,0,
2941,126.20776299999999,234.8,117.67272700000001,454.763636,22.496457,0,0,
3638,125.027451,215.1875,107.8,310.1125,26.587015,0,0,
368,156.291139,215.5,97.9,619.6,12.835887,0,0,
972,140.838785,282.925926,169.37037,329.740741,25.533216,0,0,
372,105.671875,229.166667,104.833333,791.0,21.29293,0,0,
4305,122.19991599999999,209.26086999999998,93.06689,646.324415,29.785728000000002,0,0,
900,128.579546,301.545455,194.818182,397.181818,39.820879999999995,0,0,
4785,118.927885,240.538462,117.53846200000001,510.846154,41.207944,0,0,
157,159.867188,196.375,87.625,469.0,17.333133,0,0,
2281,131.339457,267.30379700000003,127.87341799999999,791.7088610000001,20.765945000000002,0,0,
4402,118.155323,176.86111100000002,87.55555600000001,262.083333,21.753014999999998,0,1,
3038,143.75,251.846154,117.615385,894.461539,22.935979999999997,0,0,
2106,130.332031,198.0,87.0,426.25,17.7754,0,0,
4204,128.96260700000002,229.94915299999997,104.57627099999999,591.118644,46.425259999999994,0,0,
4034,125.946106,403.830986,201.289738,355.871227,8.64578,0,0,
2862,140.153153,203.821429,94.0,414.178571,13.270489000000001,0,0,
2537,131.33553700000002,207.0,97.105263,264.105263,21.211571,0,0,
1134,115.048077,223.653846,97.115385,623.5,27.037012,0,0,
130,139.497748,201.21428600000002,88.07142900000001,568.214286,22.322857,0,0,
4825,127.53125,200.25,82.75,374.5,20.197463,0,0,
2545,135.070878,247.536585,133.707317,208.780488,19.889971,0,0,
63,131.599825,209.56018500000002,117.23611100000001,566.0092589999999,36.442122,0,1,
3687,109.5,227.095238,99.61904799999999,704.380952,28.241508000000003,0,0,
2971,121.773307,269.9375,140.96875,547.21875,36.654945,0,0,
928,131.06136,211.31579,94.97368399999999,499.18421100000006,20.601364,0,0,
3558,139.770173,218.65517200000002,100.195402,475.18390800000003,25.093631,0,0,
2533,124.869004,242.05882400000002,122.85294099999999,499.02941200000004,23.644077,0,0,
196,147.547619,187.75,88.25,561.5,8.15092,0,0,
4833,129.763716,217.977012,129.793103,228.850575,19.944003,0,0,
957,130.65288,175.627907,71.813953,231.906977,16.359106,0,0,
3880,136.891848,236.62069,115.52586200000002,608.560345,23.474952,0,0,
2600,127.44541100000001,227.661539,110.49230800000001,445.26153899999997,18.356883,0,0,
4213,128.940519,242.21276600000002,113.96453899999999,653.588653,18.652698,0,0,
1429,137.578035,221.81818199999998,104.090909,711.454546,18.401401,0,0,
4712,121.946203,195.8,93.6,346.8,15.829087,0,0,
1375,122.820323,248.301075,120.15053799999998,688.139785,22.913345,0,0,
3160,112.34468700000001,247.73913,112.26087,801.717391,22.140608,0,0,
4701,141.988938,176.62069,103.62069,336.68965499999996,11.23884,0,1,
2276,121.65739099999999,202.375,90.69444399999999,558.027778,30.37172,0,0,
4353,132.678821,259.126984,170.34127,519.9126980000001,23.550458,0,0,
1596,120.361345,238.0,109.933333,671.6,50.153719,0,0,
3006,111.20857099999999,210.848485,91.318182,562.833333,29.889823,0,0,
2221,132.248999,188.063415,78.395122,367.42439,20.621888000000002,0,0,
3061,141.241477,247.68181800000002,115.545455,640.454546,48.86871,0,0,
2541,129.401323,244.912281,116.157895,761.8771929999999,34.949332,0,0,
2328,119.811752,208.878261,92.66086999999999,526.93913,35.355239000000005,0,0,
1376,115.455729,214.916667,99.0,599.875,23.341665,0,0,
626,124.98155,244.176471,117.205882,802.823529,24.212457,0,0,
178,130.286177,193.758621,83.62069,522.534483,28.6482,0,0,
2076,127.47671000000001,196.104651,86.54651199999999,390.22092999999995,35.22784,0,0,
1700,154.4125,211.8,88.0,511.4,15.679286,0,0,
1845,123.51661100000001,219.39473700000002,100.868421,457.552632,30.719038,0,0,
4059,124.59491499999999,465.891892,377.810811,526.054054,104.364101,0,0,
1414,139.84127,228.5,105.0,594.75,23.347578,0,0,
4051,128.307049,465.58095199999997,306.114286,477.79047599999996,34.741473,0,0,
4743,105.982143,215.714286,105.57142900000001,775.0,18.500965,0,0,
2309,127.49209099999999,178.797297,72.675676,215.36486499999998,11.207282000000001,0,0,
3489,123.868932,220.76923100000002,108.30769199999999,788.384615,14.958720000000001,0,0,
370,138.806818,202.0,86.545455,447.0,27.215888,0,0,
259,142.702381,221.18181800000002,93.0,538.363636,11.577979,0,0,
2466,120.13441999999999,217.596774,98.129032,503.193548,21.831829,0,0,
7,121.169643,226.0,146.21428600000002,595.571429,22.808542000000003,0,1,
2984,125.481827,198.251852,86.274074,488.99259299999994,25.247185,0,0,
1868,126.79342199999999,223.131148,98.114754,584.95082,33.939455,0,0,
1351,118.9375,211.4,96.0,515.6,23.342022,0,0,
2061,139.98214299999998,195.35714299999998,100.07142900000001,476.928571,13.413554999999999,0,0,
4572,136.898438,188.5,84.0,429.75,39.904525,0,0,
3011,123.52441599999999,255.033898,138.372881,588.305085,28.844459999999998,0,0,
2575,133.690114,214.454546,95.484848,415.333333,11.885357,0,0,
4586,122.03125,176.25,85.25,335.0,14.439529,0,1,
448,145.177966,218.466667,102.4,571.533333,27.516783,0,0,
2567,134.521739,238.115385,119.576923,595.038462,40.146791,0,0,
54,132.404776,201.305556,125.407407,373.805556,23.220295,0,1,
2413,115.837819,207.373626,92.912088,460.32967,23.803461,0,0,
2691,125.837548,242.30487799999997,116.414634,587.7439019999999,24.560748999999998,0,0,
4564,129.681883,197.681818,120.61363600000001,420.022727,18.951589000000002,0,1,
4095,114.318343,227.90566,117.867925,554.886793,28.521176,0,0,
3010,131.458498,295.75,172.375,388.75,27.143139,0,0,
4700,132.480025,198.336634,104.633663,362.623762,17.361007,0,1,
812,116.857616,310.526316,174.52631599999998,551.210526,14.642555999999999,0,0,
3166,133.194357,206.3,90.5,513.8,24.474681,0,0,
1725,145.78616399999999,199.4,88.8,364.0,12.705903999999999,0,0,
976,131.944142,190.278571,81.60714300000001,162.85714299999998,12.624684,0,0,
148,136.543046,200.578947,85.105263,450.73684199999997,16.121423,0,0,
1580,118.391608,253.611111,117.61111100000001,841.166667,14.872815,0,0,
4172,125.441253,338.395833,228.020833,591.333333,47.87549,0,0,
4109,127.554069,243.82051299999998,127.153846,549.683761,30.565309999999997,0,0,
4813,122.770206,184.75,90.55,218.0,12.22661,0,0,
1053,178.796875,326.0,228.0,357.5,14.941553,0,0,
375,109.456842,209.1,94.5,562.666667,25.522191,0,0,
2792,131.550802,185.0,76.166667,217.0,11.700082,0,0,
1990,113.474359,227.4375,106.765625,517.921875,22.133979999999998,0,0,
927,121.100925,231.792683,111.121951,630.926829,25.204863,0,0,
2301,104.594595,196.28571399999998,83.07142900000001,385.0,25.26674,0,0,
3301,123.64883700000001,187.0,77.0,277.555556,31.139713,0,0,
4146,126.36935,448.16853899999995,412.898876,714.044944,22.667558,0,0,
842,148.248918,316.827586,207.586207,380.034483,38.422335,0,0,
3042,141.5,227.86363599999999,102.909091,664.409091,25.830543,0,0,
4215,114.64020900000001,242.98113199999997,116.83396200000001,710.709434,30.237647999999997,0,0,
174,130.677099,174.987952,75.26505999999999,312.73494,12.141781,0,0,
4277,128.32128500000002,203.06383,91.702128,448.93617,53.894234,0,0,
4138,125.541619,242.77064199999998,114.779817,628.844037,41.082044,0,0,
1203,136.600303,203.024096,87.590361,494.144578,21.556773,0,0,
677,106.984375,213.0,94.0,498.0,24.559876000000003,0,0,
1416,163.9875,213.6,100.2,480.4,11.016351,0,0,
4187,121.107602,870.798319,661.815126,704.184874,16.373966,0,0,
3347,134.01308899999998,199.166667,91.791667,444.583333,21.555122,0,0,
444,165.197183,218.111111,98.0,655.888889,22.420229,0,0,
1011,130.536765,240.0,149.941177,179.117647,18.839148,0,0,
245,149.75,245.0,113.5,685.5,27.5,0,0,
4346,125.608407,209.649123,121.22807,443.28070199999996,25.757314,0,1,
3688,132.574297,204.446809,91.08510600000001,413.31914900000004,38.310967,0,0,
1996,140.431818,227.63636400000001,112.272727,593.818182,38.309742,0,0,
580,119.63225800000001,273.830509,124.305085,935.5762710000001,20.448167,0,0,
645,148.816901,228.111111,105.222222,632.222222,25.69479,0,0,
4415,114.50625,219.6,96.7,910.8,20.978322,0,0,
1920,115.97193899999999,227.53061200000002,101.510204,674.510204,24.577293,0,0,
1561,149.793651,189.5,80.5,407.0,16.419786,0,0,
1105,135.191406,228.125,104.625,542.0,25.329624,0,0,
954,85.0,222.0,105.0,662.0,0.0,0,0,
4740,138.892966,195.640777,84.92233,420.34951500000005,21.601263,0,0,
1225,96.113475,233.444444,103.0,684.5555559999999,9.867017,0,0,
3258,121.925,205.533333,92.2,426.6,24.551443,0,0,
1259,141.29712,196.3125,92.020833,556.354167,17.118143,0,0,
3802,119.281741,250.71875,120.95833300000001,640.583333,33.743426,0,0,
140,138.65,203.2,88.0,641.2,39.852729,0,0,
4390,130.59405900000002,188.842105,99.73684200000001,314.0,15.054035,0,1,
1741,141.23076899999998,242.0,107.30769199999999,739.846154,26.011832000000002,0,0,
1564,128.114723,238.060606,105.939394,730.69697,28.783796000000002,0,0,
3460,154.677885,236.307692,121.846154,415.076923,15.606476999999998,0,0,
953,125.29258200000001,196.73913000000002,88.065217,461.30434800000006,24.979122,0,0,
2528,135.08576100000002,223.384615,114.564103,363.71794900000003,20.56212,0,0,
2128,123.232068,209.0,91.0,216.8,20.217045000000002,0,0,
1417,123.67222199999999,235.176471,102.82352900000001,626.647059,18.909638,0,0,
4134,122.85961699999999,250.2,121.83606599999999,643.436066,28.766199,0,0,
3736,119.01391299999999,229.763889,109.19444399999999,603.0694440000001,39.392021,0,0,
4297,129.654473,175.496855,71.654088,273.67924500000004,14.6381,0,0,
2918,127.551971,175.875,71.147727,234.28409100000002,16.469795,0,0,
2684,117.2975,237.32,111.52,681.16,29.824821999999998,0,0,
4540,115.820528,221.371429,146.2,497.65714299999996,15.189385999999999,0,1,
3838,127.897931,235.887795,108.476378,687.214567,28.947165000000002,0,0,
1774,150.041667,210.0,92.0,565.666667,27.874221000000002,0,0,
3928,134.06936000000002,222.475862,117.103448,428.76896600000003,31.050321999999998,0,0,
2584,129.04050800000002,238.906977,117.17829499999999,643.403101,24.390114999999998,0,0,
3272,136.774194,190.617021,81.375887,329.425532,21.694626,0,0,
402,125.6875,232.63636400000001,104.545455,700.7272730000001,15.131381,0,0,
756,117.398119,261.725,141.45,722.875,17.884281,0,0,
3435,135.26876299999998,204.612903,88.5,208.903226,16.700248000000002,0,0,
241,125.830675,216.392157,100.54902,532.137255,22.461621,0,0,
2651,144.229167,246.666667,116.66666699999999,823.666667,33.00505,0,0,
